Time,PX,PY,PZ,TX,TY,TZ,AltP
2.030,121.9,-1.7,1199.7,1000.0,0.0,0.0,1197.5
2.035,122.1,-1.7,1201.9,1000.0,0.0,0.0,1199.5
2.040,122.4,-1.7,1204.0,1000.0,0.0,0.0,1202.0
2.045,122.6,-1.7,1206.2,1000.0,0.0,0.0,1204.0
2.050,122.8,-1.7,1208.3,1000.0,0.0,0.0,1206.0
2.055,123.0,-1.7,1210.5,1000.0,0.0,0.0,1208.5
2.060,123.2,-1.7,1212.6,1000.0,0.0,0.0,1210.5
2.065,123.5,-1.8,1214.8,1000.0,0.0,0.0,1212.5
2.070,123.7,-1.8,1216.9,1000.0,0.0,0.0,1215.0
2.075,123.9,-1.8,1219.0,1000.0,0.0,0.0,1217.0
2.080,124.1,-1.8,1221.2,1000.0,0.0,0.0,1219.0
2.085,124.4,-1.8,1223.3,1000.0,0.0,0.0,1221.0
2.090,124.6,-1.8,1225.4,1000.0,0.0,0.0,1223.5
2.095,124.8,-1.8,1227.5,1000.0,0.0,0.0,1225.5
2.100,125.0,-1.8,1229.7,1000.0,0.0,0.0,1227.5
2.105,125.2,-1.8,1231.8,1000.0,0.0,0.0,1229.5
2.110,125.5,-1.8,1233.9,1000.0,0.0,0.0,1232.0
2.115,125.7,-1.8,1236.0,1000.0,0.0,0.0,1234.0
2.120,125.9,-1.8,1238.1,1000.0,0.0,0.0,1236.0
2.125,126.1,-1.8,1240.2,1000.0,0.0,0.0,1238.0
2.130,126.3,-1.8,1242.3,1000.0,0.0,0.0,1240.0
2.135,126.6,-1.8,1244.4,1000.0,0.0,0.0,1242.5
2.140,126.8,-1.8,1246.5,1000.0,0.0,0.0,1244.5
2.145,127.0,-1.8,1248.6,1000.0,0.0,0.0,1246.5
2.150,127.2,-1.8,1250.7,1000.0,0.0,0.0,1248.5
2.155,127.4,-1.8,1252.8,1000.0,0.0,0.0,1250.5
2.160,127.6,-1.8,1254.9,1000.0,0.0,0.0,1253.0
2.165,127.9,-1.8,1257.0,1000.0,0.0,0.0,1255.0
2.170,128.1,-1.8,1259.1,1000.0,0.0,0.0,1257.0
2.175,128.3,-1.8,1261.2,1000.0,0.0,0.0,1259.0
2.180,128.5,-1.8,1263.2,1000.0,0.0,0.0,1261.0
2.185,128.7,-1.8,1265.3,1000.0,0.0,0.0,1263.0
2.190,128.9,-1.8,1267.4,1000.0,0.0,0.0,1265.5
2.195,129.2,-1.8,1269.4,1000.0,0.0,0.0,1267.5
2.200,129.4,-1.8,1271.5,1000.0,0.0,0.0,1269.5
2.205,129.6,-1.8,1273.6,1000.0,0.0,0.0,1271.5
2.210,129.8,-1.8,1275.6,1000.0,0.0,0.0,1273.5
2.215,130.0,-1.8,1277.7,1000.0,0.0,0.0,1275.5
2.220,130.2,-1.8,1279.8,1000.0,0.0,0.0,1277.5
2.225,130.4,-1.8,1281.8,1000.0,0.0,0.0,1280.0
2.230,130.7,-1.8,1283.9,1000.0,0.0,0.0,1282.0
2.235,130.9,-1.8,1285.9,1000.0,0.0,0.0,1284.0
2.240,131.1,-1.8,1288.0,1000.0,0.0,0.0,1286.0
2.245,131.3,-1.8,1290.0,1000.0,0.0,0.0,1288.0
2.250,131.5,-1.9,1292.0,1000.0,0.0,0.0,1290.0
2.255,131.7,-1.9,1294.1,1000.0,0.0,0.0,1292.0
2.260,131.9,-1.9,1296.1,1000.0,0.0,0.0,1294.0
2.265,132.2,-1.9,1298.1,1000.0,0.0,0.0,1296.0
2.270,132.4,-1.9,1300.2,1000.0,0.0,0.0,1298.0
2.275,132.6,-1.9,1302.2,1000.0,0.0,0.0,1300.0
2.280,132.8,-1.9,1304.2,1000.0,0.0,0.0,1302.0
2.285,133.0,-1.9,1306.3,1000.0,0.0,0.0,1304.0
2.290,133.2,-1.9,1308.3,1000.0,0.0,0.0,1306.5
2.295,133.4,-1.9,1310.3,1000.0,0.0,0.0,1308.5
2.300,133.6,-1.9,1312.3,1000.0,0.0,0.0,1310.5
2.305,133.8,-1.9,1314.3,1000.0,0.0,0.0,1312.5
2.310,134.0,-1.9,1316.3,1000.0,0.0,0.0,1314.5
2.315,134.3,-1.9,1318.3,1000.0,0.0,0.0,1316.5
2.320,134.5,-1.9,1320.3,1000.0,0.0,0.0,1318.5
2.325,134.7,-1.9,1322.3,1000.0,0.0,0.0,1320.5
2.330,134.9,-1.9,1324.3,1000.0,0.0,0.0,1322.5
2.335,135.1,-1.9,1326.3,1000.0,0.0,0.0,1324.5
2.340,135.3,-1.9,1328.3,1000.0,0.0,0.0,1326.5
2.345,135.5,-1.9,1330.3,1000.0,0.0,0.0,1328.5
2.350,135.7,-1.9,1332.3,1000.0,0.0,0.0,1330.5
2.355,135.9,-1.9,1334.3,1000.0,0.0,0.0,1332.5
2.360,136.1,-1.9,1336.3,1000.0,0.0,0.0,1334.5
2.365,136.3,-1.9,1338.3,1000.0,0.0,0.0,1336.5
2.370,136.6,-1.9,1340.3,1000.0,0.0,0.0,1338.5
2.375,136.8,-1.9,1342.2,1000.0,0.0,0.0,1340.5
2.380,137.0,-1.9,1344.2,1000.0,0.0,0.0,1342.0
2.385,137.2,-1.9,1346.2,1000.0,0.0,0.0,1344.0
2.390,137.4,-1.9,1348.2,1000.0,0.0,0.0,1346.0
2.395,137.6,-1.9,1350.1,1000.0,0.0,0.0,1348.0
2.400,137.8,-1.9,1352.1,1000.0,0.0,0.0,1350.0
2.405,138.0,-1.9,1354.1,1000.0,0.0,0.0,1352.0
2.410,138.2,-1.9,1356.0,1000.0,0.0,0.0,1354.0
2.415,138.4,-1.9,1358.0,1000.0,0.0,0.0,1356.0
2.420,138.6,-1.9,1359.9,1000.0,0.0,0.0,1358.0
2.425,138.8,-1.9,1361.9,1000.0,0.0,0.0,1360.0
2.430,139.0,-1.9,1363.8,1000.0,0.0,0.0,1362.0
2.435,139.2,-1.9,1365.8,1000.0,0.0,0.0,1364.0
2.440,139.4,-1.9,1367.7,1000.0,0.0,0.0,1366.0
2.445,139.6,-1.9,1369.7,1000.0,0.0,0.0,1367.5
2.450,139.8,-1.9,1371.6,1000.0,0.0,0.0,1369.5
2.455,140.0,-2.0,1373.6,1000.0,0.0,0.0,1371.5
2.460,140.2,-2.0,1375.5,1000.0,0.0,0.0,1373.5
2.465,140.4,-2.0,1377.4,1000.0,0.0,0.0,1375.5
2.470,140.6,-2.0,1379.4,1000.0,0.0,0.0,1377.5
2.475,140.8,-2.0,1381.3,1000.0,0.0,0.0,1379.5
2.480,141.1,-2.0,1383.2,1000.0,0.0,0.0,1381.5
2.485,141.3,-2.0,1385.1,1000.0,0.0,0.0,1383.0
2.490,141.5,-2.0,1387.1,1000.0,0.0,0.0,1385.0
2.495,141.7,-2.0,1389.0,1000.0,0.0,0.0,1387.0
2.500,141.9,-2.0,1390.9,1000.0,0.0,0.0,1389.0
2.505,142.1,-2.0,1392.8,1000.0,0.0,0.0,1391.0
2.510,142.3,-2.0,1394.7,1000.0,0.0,0.0,1393.0
2.515,142.5,-2.0,1396.6,1000.0,0.0,0.0,1394.5
2.520,142.7,-2.0,1398.6,1000.0,0.0,0.0,1396.5
2.525,142.9,-2.0,1400.5,1000.0,0.0,0.0,1398.5
2.530,143.1,-2.0,1402.4,1000.0,0.0,0.0,1400.5
2.535,143.3,-2.0,1404.3,1000.0,0.0,0.0,1402.5
2.540,143.5,-2.0,1406.2,1000.0,0.0,0.0,1404.5
2.545,143.7,-2.0,1408.1,1000.0,0.0,0.0,1406.0
2.550,143.9,-2.0,1410.0,1000.0,0.0,0.0,1408.0
2.555,144.1,-2.0,1411.9,1000.0,0.0,0.0,1410.0
2.560,144.3,-2.0,1413.7,1000.0,0.0,0.0,1412.0
2.565,144.5,-2.0,1415.6,1000.0,0.0,0.0,1413.5
2.570,144.7,-2.0,1417.5,1000.0,0.0,0.0,1415.5
2.575,144.9,-2.0,1419.4,1000.0,0.0,0.0,1417.5
2.580,145.0,-2.0,1421.3,1000.0,0.0,0.0,1419.5
2.585,145.2,-2.0,1423.2,1000.0,0.0,0.0,1421.5
2.590,145.4,-2.0,1425.0,1000.0,0.0,0.0,1423.0
2.595,145.6,-2.0,1426.9,1000.0,0.0,0.0,1425.0
2.600,145.8,-2.0,1428.8,1000.0,0.0,0.0,1427.0
2.605,146.0,-2.0,1430.7,1000.0,0.0,0.0,1429.0
2.610,146.2,-2.0,1432.5,1000.0,0.0,0.0,1430.5
2.615,146.4,-2.0,1434.4,1000.0,0.0,0.0,1432.5
2.620,146.6,-2.0,1436.3,1000.0,0.0,0.0,1434.5
2.625,146.8,-2.0,1438.1,1000.0,0.0,0.0,1436.5
2.630,147.0,-2.0,1440.0,1000.0,0.0,0.0,1438.0
2.635,147.2,-2.0,1441.8,1000.0,0.0,0.0,1440.0
2.640,147.4,-2.0,1443.7,1000.0,0.0,0.0,1442.0
2.645,147.6,-2.0,1445.5,1000.0,0.0,0.0,1443.5
2.650,147.8,-2.0,1447.4,1000.0,0.0,0.0,1445.5
2.655,148.0,-2.0,1449.2,1000.0,0.0,0.0,1447.5
2.660,148.2,-2.0,1451.1,1000.0,0.0,0.0,1449.0
2.665,148.4,-2.0,1452.9,1000.0,0.0,0.0,1451.0
2.670,148.6,-2.0,1454.8,1000.0,0.0,0.0,1453.0
2.675,148.8,-2.1,1456.6,1000.0,0.0,0.0,1455.0
2.680,149.0,-2.1,1458.4,1000.0,0.0,0.0,1456.5
2.685,149.2,-2.1,1460.3,1000.0,0.0,0.0,1458.5
2.690,149.3,-2.1,1462.1,1000.0,0.0,0.0,1460.5
2.695,149.5,-2.1,1463.9,1000.0,0.0,0.0,1462.0
2.700,149.7,-2.1,1465.8,1000.0,0.0,0.0,1464.0
2.705,149.9,-2.1,1467.6,1000.0,0.0,0.0,1466.0
2.710,150.1,-2.1,1469.4,1000.0,0.0,0.0,1467.5
2.715,150.3,-2.1,1471.2,1000.0,0.0,0.0,1469.5
2.720,150.5,-2.1,1473.1,1000.0,0.0,0.0,1471.0
2.725,150.7,-2.1,1474.9,1000.0,0.0,0.0,1473.0
2.730,150.9,-2.1,1476.7,1000.0,0.0,0.0,1475.0
2.735,151.1,-2.1,1478.5,1000.0,0.0,0.0,1476.5
2.740,151.3,-2.1,1480.3,1000.0,0.0,0.0,1478.5
2.745,151.5,-2.1,1482.1,1000.0,0.0,0.0,1480.5
2.750,151.7,-2.1,1483.9,1000.0,0.0,0.0,1482.0
2.755,151.8,-2.1,1485.7,1000.0,0.0,0.0,1484.0
2.760,152.0,-2.1,1487.5,1000.0,0.0,0.0,1485.5
2.765,152.2,-2.1,1489.3,1000.0,0.0,0.0,1487.5
2.770,152.4,-2.1,1491.1,1000.0,0.0,0.0,1489.5
2.775,152.6,-2.1,1492.9,1000.0,0.0,0.0,1491.0
2.780,152.8,-2.1,1494.7,1000.0,0.0,0.0,1493.0
2.785,153.0,-2.1,1496.5,1000.0,0.0,0.0,1494.5
2.790,153.2,-2.1,1498.3,1000.0,0.0,0.0,1496.5
2.795,153.4,-2.1,1500.1,1000.0,0.0,0.0,1498.5
2.800,153.6,-2.1,1501.9,1000.0,0.0,0.0,1500.0
2.805,153.7,-2.1,1503.7,1000.0,0.0,0.0,1502.0
2.810,153.9,-2.1,1505.5,1000.0,0.0,0.0,1503.5
2.815,154.1,-2.1,1507.2,1000.0,0.0,0.0,1505.5
2.820,154.3,-2.1,1509.0,1000.0,0.0,0.0,1507.0
2.825,154.5,-2.1,1510.8,1000.0,0.0,0.0,1509.0
2.830,154.7,-2.1,1512.6,1000.0,0.0,0.0,1511.0
2.835,154.9,-2.1,1514.3,1000.0,0.0,0.0,1512.5
2.840,155.1,-2.1,1516.1,1000.0,0.0,0.0,1514.5
2.845,155.2,-2.1,1517.9,1000.0,0.0,0.0,1516.0
2.850,155.4,-2.1,1519.6,1000.0,0.0,0.0,1518.0
2.855,155.6,-2.1,1521.4,1000.0,0.0,0.0,1519.5
2.860,155.8,-2.1,1523.2,1000.0,0.0,0.0,1521.5
2.865,156.0,-2.1,1524.9,1000.0,0.0,0.0,1523.0
2.870,156.2,-2.1,1526.7,1000.0,0.0,0.0,1525.0
2.875,156.4,-2.1,1528.5,1000.0,0.0,0.0,1526.5
2.880,156.6,-2.1,1530.2,1000.0,0.0,0.0,1528.5
2.885,156.7,-2.1,1532.0,1000.0,0.0,0.0,1530.0
2.890,156.9,-2.1,1533.7,1000.0,0.0,0.0,1532.0
2.895,157.1,-2.1,1535.5,1000.0,0.0,0.0,1533.5
2.900,157.3,-2.1,1537.2,1000.0,0.0,0.0,1535.5
2.905,157.5,-2.1,1539.0,1000.0,0.0,0.0,1537.0
2.910,157.7,-2.2,1540.7,1000.0,0.0,0.0,1539.0
2.915,157.8,-2.2,1542.4,1000.0,0.0,0.0,1540.5
2.920,158.0,-2.2,1544.2,1000.0,0.0,0.0,1542.5
2.925,158.2,-2.2,1545.9,1000.0,0.0,0.0,1544.0
2.930,158.4,-2.2,1547.6,1000.0,0.0,0.0,1546.0
2.935,158.6,-2.2,1549.4,1000.0,0.0,0.0,1547.5
2.940,158.8,-2.2,1551.1,1000.0,0.0,0.0,1549.5
2.945,159.0,-2.2,1552.8,1000.0,0.0,0.0,1551.0
2.950,159.1,-2.2,1554.6,1000.0,0.0,0.0,1553.0
2.955,159.3,-2.2,1556.3,1000.0,0.0,0.0,1554.5
2.960,159.5,-2.2,1558.0,1000.0,0.0,0.0,1556.5
2.965,159.7,-2.2,1559.7,1000.0,0.0,0.0,1558.0
2.970,159.9,-2.2,1561.5,1000.0,0.0,0.0,1559.5
2.975,160.1,-2.2,1563.2,1000.0,0.0,0.0,1561.5
2.980,160.2,-2.2,1564.9,1000.0,0.0,0.0,1563.0
2.985,160.4,-2.2,1566.6,1000.0,0.0,0.0,1565.0
2.990,160.6,-2.2,1568.3,1000.0,0.0,0.0,1566.5
2.995,160.8,-2.2,1570.0,1000.0,0.0,0.0,1568.5
3.000,161.0,-2.2,1571.7,1000.0,0.0,0.0,1570.0
3.005,161.1,-2.2,1573.5,1000.0,0.0,0.0,1571.5
3.010,161.3,-2.2,1575.2,1000.0,0.0,0.0,1573.5
3.015,161.5,-2.2,1576.9,1000.0,0.0,0.0,1575.0
3.020,161.7,-2.2,1578.6,1000.0,0.0,0.0,1577.0
3.025,161.9,-2.2,1580.3,1000.0,0.0,0.0,1578.5
3.030,162.0,-2.2,1582.0,1000.0,0.0,0.0,1580.5
3.035,162.2,-2.2,1583.7,1000.0,0.0,0.0,1582.0
3.040,162.4,-2.2,1585.4,1000.0,0.0,0.0,1583.5
3.045,162.6,-2.2,1587.0,1000.0,0.0,0.0,1585.5
3.050,162.8,-2.2,1588.7,1000.0,0.0,0.0,1587.0
3.055,163.0,-2.2,1590.4,1000.0,0.0,0.0,1588.5
3.060,163.1,-2.2,1592.1,1000.0,0.0,0.0,1590.5
3.065,163.3,-2.2,1593.8,1000.0,0.0,0.0,1592.0
3.070,163.5,-2.2,1595.5,1000.0,0.0,0.0,1594.0
3.075,163.7,-2.2,1597.2,1000.0,0.0,0.0,1595.5
3.080,163.8,-2.2,1598.8,1000.0,0.0,0.0,1597.0
3.085,164.0,-2.2,1600.5,1000.0,0.0,0.0,1599.0
3.090,164.2,-2.2,1602.2,1000.0,0.0,0.0,1600.5
3.095,164.4,-2.2,1603.9,1000.0,0.0,0.0,1602.0
3.100,164.6,-2.2,1605.6,1000.0,0.0,0.0,1604.0
3.105,164.7,-2.2,1607.2,1000.0,0.0,0.0,1605.5
3.110,164.9,-2.2,1608.9,1000.0,0.0,0.0,1607.0
3.115,165.1,-2.2,1610.6,1000.0,0.0,0.0,1609.0
3.120,165.3,-2.2,1612.2,1000.0,0.0,0.0,1610.5
3.125,165.5,-2.2,1613.9,1000.0,0.0,0.0,1612.0
3.130,165.6,-2.2,1615.6,1000.0,0.0,0.0,1614.0
3.135,165.8,-2.2,1617.2,1000.0,0.0,0.0,1615.5
3.140,166.0,-2.2,1618.9,1000.0,0.0,0.0,1617.0
3.145,166.2,-2.2,1620.5,1000.0,0.0,0.0,1619.0
3.150,166.3,-2.2,1622.2,1000.0,0.0,0.0,1620.5
3.155,166.5,-2.2,1623.9,1000.0,0.0,0.0,1622.0
3.160,166.7,-2.2,1625.5,1000.0,0.0,0.0,1624.0
3.165,166.9,-2.2,1627.2,1000.0,0.0,0.0,1625.5
3.170,167.0,-2.3,1628.8,1000.0,0.0,0.0,1627.0
3.175,167.2,-2.3,1630.5,1000.0,0.0,0.0,1629.0
3.180,167.4,-2.3,1632.1,1000.0,0.0,0.0,1630.5
3.185,167.6,-2.3,1633.7,1000.0,0.0,0.0,1632.0
3.190,167.8,-2.3,1635.4,1000.0,0.0,0.0,1633.5
3.195,167.9,-2.3,1637.0,1000.0,0.0,0.0,1635.5
3.200,168.1,-2.3,1638.7,1000.0,0.0,0.0,1637.0
3.205,168.3,-2.3,1640.3,1000.0,0.0,0.0,1638.5
3.210,168.5,-2.3,1641.9,1000.0,0.0,0.0,1640.5
3.215,168.6,-2.3,1643.6,1000.0,0.0,0.0,1642.0
3.220,168.8,-2.3,1645.2,1000.0,0.0,0.0,1643.5
3.225,169.0,-2.3,1646.8,1000.0,0.0,0.0,1645.0
3.230,169.2,-2.3,1648.5,1000.0,0.0,0.0,1647.0
3.235,169.3,-2.3,1650.1,1000.0,0.0,0.0,1648.5
3.240,169.5,-2.3,1651.7,1000.0,0.0,0.0,1650.0
3.245,169.7,-2.3,1653.4,1000.0,0.0,0.0,1651.5
3.250,169.8,-2.3,1655.0,1000.0,0.0,0.0,1653.5
3.255,170.0,-2.3,1656.6,1000.0,0.0,0.0,1655.0
3.260,170.2,-2.3,1658.2,1000.0,0.0,0.0,1656.5
3.265,170.4,-2.3,1659.8,1000.0,0.0,0.0,1658.0
3.270,170.5,-2.3,1661.5,1000.0,0.0,0.0,1660.0
3.275,170.7,-2.3,1663.1,1000.0,0.0,0.0,1661.5
3.280,170.9,-2.3,1664.7,1000.0,0.0,0.0,1663.0
3.285,171.1,-2.3,1666.3,1000.0,0.0,0.0,1664.5
3.290,171.2,-2.3,1667.9,1000.0,0.0,0.0,1666.5
3.295,171.4,-2.3,1669.5,1000.0,0.0,0.0,1668.0
3.300,171.6,-2.3,1671.1,1000.0,0.0,0.0,1669.5
3.305,171.8,-2.3,1672.7,1000.0,0.0,0.0,1671.0
3.310,171.9,-2.3,1674.3,1000.0,0.0,0.0,1672.5
3.315,172.1,-2.3,1675.9,1000.0,0.0,0.0,1674.5
3.320,172.3,-2.3,1677.6,1000.0,0.0,0.0,1676.0
3.325,172.4,-2.3,1679.2,1000.0,0.0,0.0,1677.5
3.330,172.6,-2.3,1680.8,1000.0,0.0,0.0,1679.0
3.335,172.8,-2.3,1682.4,1000.0,0.0,0.0,1681.0
3.340,173.0,-2.3,1683.9,1000.0,0.0,0.0,1682.5
3.345,173.1,-2.3,1685.5,1000.0,0.0,0.0,1684.0
3.350,173.3,-2.3,1687.1,1000.0,0.0,0.0,1685.5
3.355,173.5,-2.3,1688.7,1000.0,0.0,0.0,1687.0
3.360,173.6,-2.3,1690.3,1000.0,0.0,0.0,1688.5
3.365,173.8,-2.3,1691.9,1000.0,0.0,0.0,1690.5
3.370,174.0,-2.3,1693.5,1000.0,0.0,0.0,1692.0
3.375,174.2,-2.3,1695.1,1000.0,0.0,0.0,1693.5
3.380,174.3,-2.3,1696.7,1000.0,0.0,0.0,1695.0
3.385,174.5,-2.3,1698.3,1000.0,0.0,0.0,1696.5
3.390,174.7,-2.3,1699.8,1000.0,0.0,0.0,1698.5
3.395,174.8,-2.3,1701.4,1000.0,0.0,0.0,1700.0
3.400,175.0,-2.3,1703.0,1000.0,0.0,0.0,1701.5
3.405,175.2,-2.3,1704.6,1000.0,0.0,0.0,1703.0
3.410,175.3,-2.3,1706.1,1000.0,0.0,0.0,1704.5
3.415,175.5,-2.3,1707.7,1000.0,0.0,0.0,1706.0
3.420,175.7,-2.3,1709.3,1000.0,0.0,0.0,1707.5
3.425,175.9,-2.3,1710.9,1000.0,0.0,0.0,1709.5
3.430,176.0,-2.3,1712.4,1000.0,0.0,0.0,1711.0
3.435,176.2,-2.3,1714.0,1000.0,0.0,0.0,1712.5
3.440,176.4,-2.3,1715.6,1000.0,0.0,0.0,1714.0
3.445,176.5,-2.3,1717.1,1000.0,0.0,0.0,1715.5
3.450,176.7,-2.4,1718.7,1000.0,0.0,0.0,1717.0
3.455,176.9,-2.4,1720.3,1000.0,0.0,0.0,1718.5
3.460,177.0,-2.4,1721.8,1000.0,0.0,0.0,1720.5
3.465,177.2,-2.4,1723.4,1000.0,0.0,0.0,1722.0
3.470,177.4,-2.4,1725.0,1000.0,0.0,0.0,1723.5
3.475,177.5,-2.4,1726.5,1000.0,0.0,0.0,1725.0
3.480,177.7,-2.4,1728.1,1000.0,0.0,0.0,1726.5
3.485,177.9,-2.4,1729.6,1000.0,0.0,0.0,1728.0
3.490,178.0,-2.4,1731.2,1000.0,0.0,0.0,1729.5
3.495,178.2,-2.4,1732.7,1000.0,0.0,0.0,1731.0
3.500,178.4,-2.4,1734.3,1000.0,0.0,0.0,1732.5
3.505,178.5,-2.4,1735.8,1000.0,0.0,0.0,1734.5
3.510,178.7,-2.4,1737.4,1000.0,0.0,0.0,1736.0
3.515,178.9,-2.4,1738.9,1000.0,0.0,0.0,1737.5
3.520,179.1,-2.4,1740.5,1000.0,0.0,0.0,1739.0
3.525,179.2,-2.4,1742.0,1000.0,0.0,0.0,1740.5
3.530,179.4,-2.4,1743.6,1000.0,0.0,0.0,1742.0
3.535,179.6,-2.4,1745.1,1000.0,0.0,0.0,1743.5
3.540,179.7,-2.4,1746.7,1000.0,0.0,0.0,1745.0
3.545,179.9,-2.4,1748.2,1000.0,0.0,0.0,1746.5
3.550,180.1,-2.4,1749.7,1000.0,0.0,0.0,1748.0
3.555,180.2,-2.4,1751.3,1000.0,0.0,0.0,1749.5
3.560,180.4,-2.4,1752.8,1000.0,0.0,0.0,1751.5
3.565,180.6,-2.4,1754.3,1000.0,0.0,0.0,1753.0
3.570,180.7,-2.4,1755.9,1000.0,0.0,0.0,1754.5
3.575,180.9,-2.4,1757.4,1000.0,0.0,0.0,1756.0
3.580,181.0,-2.4,1758.9,1000.0,0.0,0.0,1757.5
3.585,181.2,-2.4,1760.5,1000.0,0.0,0.0,1759.0
3.590,181.4,-2.4,1762.0,1000.0,0.0,0.0,1760.5
3.595,181.5,-2.4,1763.5,1000.0,0.0,0.0,1762.0
3.600,181.7,-2.4,1765.1,1000.0,0.0,0.0,1763.5
3.605,181.9,-2.4,1766.6,1000.0,0.0,0.0,1765.0
3.610,182.0,-2.4,1768.1,1000.0,0.0,0.0,1766.5
3.615,182.2,-2.4,1769.6,1000.0,0.0,0.0,1768.0
3.620,182.4,-2.4,1771.1,1000.0,0.0,0.0,1769.5
3.625,182.5,-2.4,1772.7,1000.0,0.0,0.0,1771.0
3.630,182.7,-2.4,1774.2,1000.0,0.0,0.0,1772.5
3.635,182.9,-2.4,1775.7,1000.0,0.0,0.0,1774.0
3.640,183.0,-2.4,1777.2,1000.0,0.0,0.0,1775.5
3.645,183.2,-2.4,1778.7,1000.0,0.0,0.0,1777.0
3.650,183.4,-2.4,1780.2,1000.0,0.0,0.0,1778.5
3.655,183.5,-2.4,1781.8,1000.0,0.0,0.0,1780.0
3.660,183.7,-2.4,1783.3,1000.0,0.0,0.0,1782.0
3.665,183.9,-2.4,1784.8,1000.0,0.0,0.0,1783.5
3.670,184.0,-2.4,1786.3,1000.0,0.0,0.0,1785.0
3.675,184.2,-2.4,1787.8,1000.0,0.0,0.0,1786.5
3.680,184.3,-2.4,1789.3,1000.0,0.0,0.0,1788.0
3.685,184.5,-2.4,1790.8,1000.0,0.0,0.0,1789.5
3.690,184.7,-2.4,1792.3,1000.0,0.0,0.0,1791.0
3.695,184.8,-2.4,1793.8,1000.0,0.0,0.0,1792.5
3.700,185.0,-2.4,1795.3,1000.0,0.0,0.0,1794.0
3.705,185.2,-2.4,1796.8,1000.0,0.0,0.0,1795.5
3.710,185.3,-2.4,1798.3,1000.0,0.0,0.0,1797.0
3.715,185.5,-2.4,1799.8,1000.0,0.0,0.0,1798.5
3.720,185.6,-2.4,1801.3,1000.0,0.0,0.0,1800.0
3.725,185.8,-2.4,1802.8,1000.0,0.0,0.0,1801.5
3.730,186.0,-2.4,1804.3,1000.0,0.0,0.0,1803.0
3.735,186.1,-2.4,1805.8,1000.0,0.0,0.0,1804.5
3.740,186.3,-2.4,1807.3,1000.0,0.0,0.0,1806.0
3.745,186.5,-2.4,1808.8,1000.0,0.0,0.0,1807.5
3.750,186.6,-2.4,1810.3,1000.0,0.0,0.0,1809.0
3.755,186.8,-2.4,1811.8,1000.0,0.0,0.0,1810.5
3.760,186.9,-2.5,1813.3,1000.0,0.0,0.0,1812.0
3.765,187.1,-2.5,1814.7,1000.0,0.0,0.0,1813.5
3.770,187.3,-2.5,1816.2,1000.0,0.0,0.0,1814.5
3.775,187.4,-2.5,1817.7,1000.0,0.0,0.0,1816.0
3.780,187.6,-2.5,1819.2,1000.0,0.0,0.0,1817.5
3.785,187.8,-2.5,1820.7,1000.0,0.0,0.0,1819.0
3.790,187.9,-2.5,1822.2,1000.0,0.0,0.0,1820.5
3.795,188.1,-2.5,1823.6,1000.0,0.0,0.0,1822.0
3.800,188.2,-2.5,1825.1,1000.0,0.0,0.0,1823.5
3.805,188.4,-2.5,1826.6,1000.0,0.0,0.0,1825.0
3.810,188.6,-2.5,1828.1,1000.0,0.0,0.0,1826.5
3.815,188.7,-2.5,1829.5,1000.0,0.0,0.0,1828.0
3.820,188.9,-2.5,1831.0,1000.0,0.0,0.0,1829.5
3.825,189.0,-2.5,1832.5,1000.0,0.0,0.0,1831.0
3.830,189.2,-2.5,1834.0,1000.0,0.0,0.0,1832.5
3.835,189.4,-2.5,1835.4,1000.0,0.0,0.0,1834.0
3.840,189.5,-2.5,1836.9,1000.0,0.0,0.0,1835.5
3.845,189.7,-2.5,1838.4,1000.0,0.0,0.0,1837.0
3.850,189.8,-2.5,1839.8,1000.0,0.0,0.0,1838.5
3.855,190.0,-2.5,1841.3,1000.0,0.0,0.0,1840.0
3.860,190.2,-2.5,1842.8,1000.0,0.0,0.0,1841.5
3.865,190.3,-2.5,1844.2,1000.0,0.0,0.0,1843.0
3.870,190.5,-2.5,1845.7,1000.0,0.0,0.0,1844.0
3.875,190.6,-2.5,1847.2,1000.0,0.0,0.0,1845.5
3.880,190.8,-2.5,1848.6,1000.0,0.0,0.0,1847.0
3.885,191.0,-2.5,1850.1,1000.0,0.0,0.0,1848.5
3.890,191.1,-2.5,1851.5,1000.0,0.0,0.0,1850.0
3.895,191.3,-2.5,1853.0,1000.0,0.0,0.0,1851.5
3.900,191.4,-2.5,1854.5,1000.0,0.0,0.0,1853.0
3.905,191.6,-2.5,1855.9,1000.0,0.0,0.0,1854.5
3.910,191.8,-2.5,1857.4,1000.0,0.0,0.0,1856.0
3.915,191.9,-2.5,1858.8,1000.0,0.0,0.0,1857.5
3.920,192.1,-2.5,1860.3,1000.0,0.0,0.0,1859.0
3.925,192.2,-2.5,1861.7,1000.0,0.0,0.0,1860.5
3.930,192.4,-2.5,1863.2,1000.0,0.0,0.0,1861.5
3.935,192.6,-2.5,1864.6,1000.0,0.0,0.0,1863.0
3.940,192.7,-2.5,1866.1,1000.0,0.0,0.0,1864.5
3.945,192.9,-2.5,1867.5,1000.0,0.0,0.0,1866.0
3.950,193.0,-2.5,1869.0,1000.0,0.0,0.0,1867.5
3.955,193.2,-2.5,1870.4,1000.0,0.0,0.0,1869.0
3.960,193.4,-2.5,1871.9,1000.0,0.0,0.0,1870.5
3.965,193.5,-2.5,1873.3,1000.0,0.0,0.0,1872.0
